CONTINENT,COUNTRY,GID_0,GID_1,GID_2,Class,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020,loss_2021,loss_2022
South America,Uruguay,URY,URY.11_2,URY.11.1_2,1300,,,,,,,,0.13074385375976563,,,0.06537008056640625,,0.7192177124023437,0.06546385498046875,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.1_2,2100,,,,0.2610814392089844,,,,0.13042616577148436,0.06521299438476562,,0.32725054321289065,0.0652298095703125,,,0.13076373291015625,,,,,,0.06545736694335938,
South America,Uruguay,URY,URY.11_2,URY.11.1_2,3100,,,,,0.1973029113769531,0.1959997314453125,,0.261364208984375,0.06521317138671875,,,,,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.1_2,3242,,,,,,,,,,,,,,,,,,,,,0.06524501953125,
South America,Uruguay,URY,URY.11_2,URY.11.1_2,5000,,,,,,,,0.0653792236328125,,,,,,,,,,,,,0.26182578735351564,0.0654536865234375
South America,Uruguay,URY,URY.11_2,URY.11.2_2,-5000,,0.06575620727539062,,,,,,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.2_2,-2100,,,,,,,,,,0.0658440185546875,,,,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.2_2,-1300,,0.1314195068359375,,,,,,,,,0.7242309204101562,,2.6984074523925785,0.13168234863281247,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.2_2,-100,0.1314229736328125,0.06584419555664063,0.1972215087890625,0.19750238037109374,,0.06574443359375,0.46030930175781243,,0.06572172241210937,,0.06584298706054688,,,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.2_2,1300,,,,,,,,,,,0.06583297729492188,,,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.2_2,2100,0.19738318481445313,,,,,,,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.2_2,3100,0.13158838500976563,,,,,,,,,,,,0.59260810546875,0.06584557495117188,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.4_2,-5000,,,,,,,,,,,,,,,,,,,,0.6539172912597657,,
South America,Uruguay,URY,URY.11_2,URY.11.4_2,-2100,,,,,,,,,,,,0.06538468017578125,0.06538239135742188,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.4_2,-1300,,,,,,,,,0.1307183349609375,,8.497267616684859,0.9153494262695313,13.211627908145676,0.06540594482421876,,,0.06539188842773437,,,,,
