CONTINENT,COUNTRY,GID_0,GID_1,GID_2,Class,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020,loss_2021,loss_2022
South America,Uruguay,URY,URY.1_2,URY.1.1_2,-5181,432.37788995107013,274.31061697006226,587.4724120299022,565.4070051511128,840.7306686242421,1894.6730702718114,1702.766829649607,887.7305171489716,2486.341117779414,556.7294480800629,1882.6502021153767,4461.095628420513,570.1917702356975,297.16968599955237,703.6986269156137,41.59164492289225,738.1533785661067,296.9322380224864,507.88495842615754,40.65534019470215,348.90517910321563,989.4542421499891
South America,Uruguay,URY,URY.1_2,URY.1.1_2,-5000,1197.1639688809712,807.5198496977488,2189.2591500282297,1161.2280410925546,2896.903260740891,2393.454058885574,2454.2145053545646,1299.7422922452288,1479.6258657773333,901.0911049842836,973.5117727544571,1168.4513483047485,452.19299213091546,272.6821676095327,195.90093040466311,13.652730226516724,39.98046191533406,377.6538832187652,64.17383162180583,486.0109675725304,210.0831224918365,80.19727293650308
South America,Uruguay,URY,URY.1_2,URY.1.1_2,-3100,423.1480910778045,305.64140446980804,1026.3642812569935,519.5430756409963,105.55896218617755,1305.7945812543235,73.5335787932078,334.2342174847921,251.044163942337,224.37023623784378,152.78742575645447,234.4518404006958,48.31488529841104,15.600600560506184,,,,12.729599714279175,66.82317868868509,,,
South America,Uruguay,URY,URY.1_2,URY.1.1_2,-2100,3289.1587795787386,1132.9559741964529,3088.2141629854837,1563.385058561961,6581.135423080594,2916.372171084085,2134.8119146029153,5895.963497361638,3118.021031789218,2201.50894165039,4300.73451201121,3640.106421868006,4901.917216895607,1581.1088797569275,449.663738489151,284.6022760073344,127.41218550999957,510.338036775589,1534.481063048045,62.90736635526021,481.13174064954114,382.2585182189942
South America,Uruguay,URY,URY.1_2,URY.1.1_2,-1300,597.2181345201005,366.5576933000602,637.6163086919223,411.573961019516,1753.6044846375783,786.1563448868544,760.5733046983581,553.414136091868,576.8700705369314,1206.28293299675,594.5801262060801,13946.352862138994,57470.6365320116,7120.364605212054,491.9164396921796,158.64076312383014,438.8619783766129,76.87056835492452,636.5273971557617,15.119412104288736,785.6311460336049,179.55197405815125
South America,Uruguay,URY,URY.1_2,URY.1.1_2,-100,416.4625444589877,122.66139626502991,451.30691830535335,2326.558639232786,360.650699682485,558.1090087890625,299.04373181349314,277.8846969604492,110.0608716999004,186.4128677068972,232.43582829836922,560.3683950527042,56.50503047307332,,,,10.713452847798665,,,,,
South America,Uruguay,URY,URY.1_2,URY.1.1_2,100,,,68.76253364226397,102.65369876225787,,,31.47944895426432,60.66601173082987,75.37293275197347,0.0,120.39597487449645,72.59895253181458,13.6566903591156,10.714402593974194,,,,,,,,
South America,Uruguay,URY,URY.1_2,URY.1.1_2,1300,124.97481044133504,73.10901761054993,274.5511182928397,59.632258017857865,192.53832567751013,27.04223839441935,274.38246758778894,29.722047011057533,64.28918075561523,30.208050568898518,56.42860341072082,681.574464082718,1689.624656677246,585.2271532217662,,,16.82309087117513,,55.62118220329285,,118.72124441464742,67.6945599714915
South America,Uruguay,URY,URY.1_2,URY.1.1_2,2100,839.052213191986,717.3748067220051,2145.01096423467,3372.626727660497,1644.234475294749,2321.3112970193224,2553.509986321131,5283.168589512502,2469.6336575349173,1934.3980940183005,2895.9157094731063,3437.822865327199,6784.287408108807,778.3439459464129,687.6602769692738,646.137414216995,632.6728995641073,891.3120846748353,1295.0810754299166,607.8040090401967,241.96492703755695,633.920746088028
South America,Uruguay,URY,URY.1_2,URY.1.1_2,3100,666.5257836182911,283.6754196484884,3655.9441242218018,2587.4318518638624,2416.9035216172533,2758.389048735301,451.55931584040326,1803.9680523077645,618.4062395095825,1427.659684022268,981.6973442236583,1388.7066448529563,1207.0420222282407,639.7634741465251,1772.8974525133765,2600.9504830837254,174.63971543312073,237.83677641550696,406.7914242744446,40.75054947535197,35.83778643608093,28.552688042322792
South America,Uruguay,URY,URY.1_2,URY.1.1_2,3242,,,15.10918919245402,260.4706528981527,1306.7437070210785,75.35152705510457,88.28512430191039,1481.0668207804363,685.4882675011953,,194.8599654038747,16.561771074930824,,,,30.245146433512367,,,,,,
South America,Uruguay,URY,URY.1_2,URY.1.1_2,5000,130.4155151049296,162.6926256815592,499.05573177337646,327.72940071423847,370.88277157147724,401.8954668839772,418.27955563863117,499.2684503396352,524.6266755231845,270.57988270123803,506.3564176830591,910.8526980876921,258.9743469556172,81.84093864758809,,,22.688226461410522,30.968132893244423,14.387791156768799,,22.935044129689533,280.0316343307495
South America,Uruguay,URY,URY.1_2,URY.1.2_2,-5181,,,50.373526573181145,,15.801873207092285,33.08597596486409,62.86061318715413,83.67475016911823,,33.12083037694295,98.57236512502033,166.63574282328284,,,,,,34.09703016281128,,,,
South America,Uruguay,URY,URY.1_2,URY.1.2_2,-5000,16.78844451904297,78.79552936553955,98.02753480275472,15.594531853993733,31.916180673611706,32.349697271982826,690.7741169929503,143.9516102472941,177.49357843399048,32.59774319330851,611.6853384971619,78.81445058186848,16.042234897613525,,14.576622168223063,,,102.53455384572345,,,,
South America,Uruguay,URY,URY.1_2,URY.1.2_2,-3100,,,15.062470118204752,,,165.68783044815063,,,,,,,,,,,,,,,,
